Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
RS-GCF-007829475.1-NZ-VLJU01000003.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Micromonospora_H_372070,Micromonospora_H_372070 rosaria,1.0
RS-GCF-007830335.1-NZ-VLKU01000006.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus halophilus,1.0
RS-GCF-007830515.1-NZ-VLKT01000087.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Mesorhizobium_I,Mesorhizobium_I tianshanense,1.0
RS-GCF-007830545.1-NZ-VLLF01000025.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Stappiaceae,Roseibium_497070,Roseibium sp000148725,1.0
RS-GCF-007833355.1-NZ-CP020914.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Denitratisoma oestradiolicum,1.0
RS-GCF-007833795.1-NZ-CP032702.1--3,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Pantoea_680372,Pantoea dispersa,1.0
RS-GCF-007858415.1-NZ-CP042272.1--12,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,Paenibacillaceae_367444,Paenibacillus_J_366884,Paenibacillus_J_366884 polymyxa_C,1.0
RS-GCF-007859305.1-NZ-VOHE01000003.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas_D,Luteimonas_D sp000472505,1.0
RS-GCF-007923045.3-NZ-CP031775.2--4,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Shewanellaceae,Shewanella,Shewanella oneidensis,1.0
RS-GCF-007923355.1-NZ-VOGO01000029.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Puniceibacterium,Unassigned,1.0
RS-GCF-007954275.1-NZ-VOLT01000027.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Colwellia_A_665065,Colwellia_A_665065 psychrerythraea_A,1.0
RS-GCF-007954405.1-NZ-CP042344.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Comamonas_C,Comamonas_C badia,1.0
RS-GCF-007954605.1-NZ-CP042387.1,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Lactobacillaceae,Leuconostoc_B,Leuconostoc_B lactis,1.0
RS-GCF-007988825.1-NZ-BJUW01000027.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 aerolatum,1.0
RS-GCF-007988845.1-NZ-BJUX01000060.1,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Carnobacteriaceae,Alkalibacterium,Alkalibacterium sp001885615,1.0
RS-GCF-007989465.1-NZ-BJUS01000070.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Halomonas_640244,Halomonas smyrnensis,1.0
RS-GCF-007989625.1-NZ-BJUK01000094.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Halomonas_640244,Unassigned,1.0
RS-GCF-007990385.1-NZ-AP019834.1--4,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia_A_993758,Leptotrichia_A_993758 wadei,1.0
RS-GCF-007991155.1-NZ-BJXU01000216.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Halomonas_640244,Halomonas huangheensis,1.0
RS-GCF-007991675.1-NZ-BJYU01000224.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Microvirga,Microvirga aerophila,1.0
RS-GCF-007991755.1-NZ-BJYY01000027.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Cellulomonas_A,Cellulomonas_A aerilata,1.0
RS-GCF-007992195.1-NZ-BJZU01000200.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium durans,1.0
RS-GCF-007992475.1-NZ-BKAI01000028.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium noncentrifugens,1.0
RS-GCF-007993865.1-NZ-VIUH01000051.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_648040,Pseudomonas_E_648040 taeanensis,1.0
RS-GCF-007993975.1-NZ-VIVX01000067.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Novosphingobium,Novosphingobium lindaniclasticum,1.0
RS-GCF-007994535.1-NZ-QLZW01000073.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Salmonella,Salmonella bongori,1.0
RS-GCF-007995055.1-NZ-VOQQ01000001.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Allosphingosinicella,Allosphingosinicella terrae,1.0
RS-GCF-007995065.1-NZ-VOQR01000001.1--2,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 sp001421805,1.0
RS-GCF-007995245.1-NZ-VCBA01000036.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limimaricola,Limimaricola soesokkakensis,1.0
RS-GCF-007997065.1-NZ-VORQ01000092.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Polaribacter_A,Polaribacter_A irgensii,1.0
RS-GCF-007997075.1-NZ-VORS01000020.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Polaribacter_A,Polaribacter_A irgensii,1.0
RS-GCF-007997135.1-NZ-VORU01000027.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Aequorivita,Aequorivita capsosiphonis,1.0
RS-GCF-007997285.1-NZ-VORX01000018.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Gelidibacter,Gelidibacter salicanalis,1.0
RS-GCF-007997295.1-NZ-VORY01000015.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Gillisia,Gillisia marina,1.0
RS-GCF-007997375.1-NZ-VOSB01000048.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Psychroserpens_827382,Psychroserpens burtonensis,1.0
RS-GCF-007997385.1-NZ-VOSC01000017.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Seonamhaeicola_826421,Unassigned,1.0
RS-GCF-007998985.1-NZ-CP041659.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomicrobium_483145,Sphingomicrobium jaspsi,1.0
RS-GCF-008017545.1-NZ-VRTZ01000001.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Schumannella,Protaetiibacter larvae,1.0
RS-GCF-008017835.1-NZ-VRLT01000034.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mesonia_A_832444,Haloflavibacter putidus,1.0
RS-GCF-008033395.2-NZ-VOGZ02000016.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium hiemivividum,1.0
RS-GCF-008039475.1-NZ-VRUW01000149.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium sp000372825,1.0
RS-GCF-008039875.1-NZ-VRUU01000168.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium sp000372825,1.0
RS-GCF-008040085.1-NZ-VRVG01000298.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium brachiatum,1.0
RS-GCF-008040165.1-NZ-VRUR01000004.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flagellimonas_821533,Flagellimonas eckloniae,1.0
RS-GCF-008065115.1-NZ-CP042913.1,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Bythopirellula,Bythopirellula polymerisocia,1.0
RS-GCF-008065135.1-NZ-CP042914.1,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Roseimaritima ulvae,1.0
RS-GCF-008082195.1-NZ-QYNT01000124.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Enterobacter_B_683299,Enterobacter_B_683299 quasiroggenkampii,1.0
RS-GCF-008086175.1-NZ-VSKM01000027.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Xanthomarina_824178,Xanthomarina gelatinilytica,1.0
RS-GCF-008107625.1-NZ-SDKK01000057.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,Zoogloea sp002028455,1.0
RS-GCF-008120875.1-NZ-CP043306.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Cellvibrio,Cellvibrio japonicus,1.0
RS-GCF-008124085.1-NZ-CP043181.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Escherichia,Unassigned,1.0
RS-GCF-008124485.1-NZ-VSJG01000015.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Bacillaceae_B_301660,Rossellomorea,Rossellomorea marisflavi,1.0
RS-GCF-008124785.1-NZ-VNHU01000019.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Aquimarina_835471,Aquimarina brevivitae,1.0
RS-GCF-008124875.1-NZ-VNIA01000011.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Tenacibaculum_A_805184,Tenacibaculum_A_805184 mesophilum,1.0
RS-GCF-008151785.1-NZ-CP036523.1--3,Bacteria,Bacillota_A_368345,Clostridia_258483,Peptostreptococcales,Peptostreptococcaceae_256921,Peptacetobacter,Peptacetobacter hiranonis,1.0
RS-GCF-008152325.1-NZ-CP042243.1--11,Bacteria,Bacillota_A_368345,Clostridia_258483,Peptostreptococcales,Thermotaleaceae,Crassaminicella_A_234383,Crassaminicella_A_234383 thermophila,1.0
RS-GCF-008180405.1-NZ-VTEG01000009.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Bacillaceae_B_301660,Bacillus_BM,Bacillus_BM salacetis,1.0
RS-GCF-008180815.1-NZ-VTEZ01000001.1--2,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Bacillaceae_B_301660,Rossellomorea,Rossellomorea vietnamensis,1.0
RS-GCF-008245125.1-NZ-CP038034.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_593909,Achromobacter,Achromobacter marplatensis,1.0
RS-GCF-008274755.1-NZ-VTPB01000002.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Agrobacterium,Agrobacterium fabrum,1.0
RS-GCF-008329525.1-NZ-NPKQ01000023.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Xanthobacteraceae,Tardiphaga,Tardiphaga robiniae,1.0
RS-GCF-008329535.1-NZ-NPKR01000021.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp001426545,1.0
RS-GCF-008329565.1-NZ-NPKT01000036.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,1.0
RS-GCF-008329605.1-NZ-NPKO01000024.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp000620625,1.0
RS-GCF-008329645.1-NZ-CP043474.1--2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium brisbanense,1.0
RS-GCF-008329905.1-NZ-CP032155.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,1.0
RS-GCF-008364955.1-NZ-VTTN01000055.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales_507929,Azospirillaceae_507917,Azospirillum,Azospirillum palustre,1.0
RS-GCF-008370345.1-NZ-VTUU01000021.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_637066,Oleiphilaceae_637066,Marinobacter_A_637054,Marinobacter_A_637054 nitratireducens,1.0
RS-GCF-008386395.1-NZ-CP043761.1--8,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,Paenibacillaceae_367444,Paenibacillus_J_366884,Paenibacillus_J_366884 xylanexedens_A,1.0
RS-GCF-008579125.1-NZ-BKCL01000022.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Rhodothalassiaceae,Iodidimonas,Iodidimonas gelatinilytica,1.0
RS-GCF-008581085.1-NZ-BKCZ01000037.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter lactucae,1.0
RS-GCF-008629655.1-NZ-VWSG01000024.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium tangerinum,1.0
RS-GCF-008632335.1-NZ-VWXX01000012.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales_602915,Chromatiaceae_602915,Thiohalocapsa_602915,Unassigned,1.0
RS-GCF-008642035.1-NZ-VKFV01000014.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Unassigned,Unassigned,1.0
RS-GCF-008693065.1-NZ-VXKH01000108.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium tuscaniense,1.0
RS-GCF-008693185.1-NZ-VXKN01000020.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter qingfengensis,1.0
RS-GCF-008693385.1-NZ-CP044065.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Cupriavidus,Cupriavidus basilensis_F,1.0
RS-GCF-008693865.1-NZ-CP044081.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus yeei,1.0
RS-GCF-008693965.1-NZ-CP044085.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_B_650453,Pseudomonas_B_650453 luteola,1.0
RS-GCF-008694225.1-NZ-CP043926.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus_A,Acidithiobacillus_A caldus,1.0
RS-GCF-008710205.1-NZ-VYQB01000064.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Sphingobium_A_485959 yanoikuyae,1.0
RS-GCF-008711155.1-NZ-VUYQ01000020.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus,Azonexus agitatus,1.0
RS-GCF-008725615.1-NZ-VYUY01000007.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 sp001427525,1.0
RS-GCF-008727755.1-NZ-CP044231.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 sp001427525,1.0
RS-GCF-008727775.1-NZ-CP044232.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 sp003931875,1.0
RS-GCF-008727795.1-NZ-CP044222.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Nitrincolaceae,Nitrincola,Nitrincola sp000764495,1.0
RS-GCF-008728635.1-NZ-CP044285.1--3,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Hymenobacteraceae,Hymenobacter_910554,Hymenobacter setariae,1.0
RS-GCF-008728835.1-NZ-CP042582.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Hypericibacter,Hypericibacter terrae,1.0
RS-GCF-008756925.1-NZ-VWSE01000001.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Vibrio_A_673163 fortis,1.0
RS-GCF-008756925.1-NZ-VWSE01000001.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Vibrio_A_673163 fortis,1.0
RS-GCF-008756925.1-NZ-VWSE01000007.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Vibrio_A_673163 fortis,1.0
RS-GCF-008756975.1-NZ-VXDD01000001.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Vibrio_A_673163 fortis,1.0
RS-GCF-008756975.1-NZ-VXDD01000001.1--4,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Vibrio_A_673163 fortis,1.0
RS-GCF-008757025.1-NZ-VYYA01000004.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_675473,Vibrio_A_675473 parahaemolyticus,1.0
RS-GCF-008757025.1-NZ-VYYA01000004.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_675473,Vibrio_A_675473 parahaemolyticus,1.0
RS-GCF-008757455.1-NZ-VCMV01000003.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Microvirga,Unassigned,1.0
RS-GCF-008795935.1-NZ-VMHO01000009.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_637066,Oleiphilaceae_637066,Marinobacter_A_637054,Marinobacter_A_637054 halotolerans,1.0
RS-GCF-008795985.1-NZ-VMHP01000004.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_637066,Oleiphilaceae_637066,Marinobacter_A_637054,Marinobacter_A_637054 halotolerans,1.0
RS-GCF-008801285.1-NZ-VZPY01000024.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_676397,Vibrio_A_676397 toranzoniae,1.0
RS-GCF-008801925.2-NZ-CP062803.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Cupriavidus,Cupriavidus basilensis_F,1.0
RS-GCF-008801925.2-NZ-CP062804.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Cupriavidus,Cupriavidus basilensis_F,1.0
RS-GCF-008802075.1-NZ-VZON01000036.1,Bacteria,Campylobacterota_A,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter_A_477085,Campylobacter_A_477085 lanienae,1.0
RS-GCF-008802405.1-NZ-VZDO01000034.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Aureimonas_A_501549,Aureimonas_A_501549 sp001424685,1.0
RS-GCF-008807035.1-NZ-CP031739.1--7,Bacteria,Bacillota_I,Bacilli_A,Bacillales_A,Planococcaceae,Psychrobacillus,Psychrobacillus sp001278755,1.0
RS-GCF-008831265.1-NZ-VTTH01000004.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Noviherbaspirillum_A_569121,Lacisediminimonas profundi,1.0
RS-GCF-008843145.1-NZ-CP030265.1--3,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales_507929,Azospirillaceae_507917,Deserticella,Deserticella xinjiangensis,1.0
RS-GCF-008843145.1-NZ-CP030265.1--5,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales_507929,Azospirillaceae_507917,Deserticella,Deserticella xinjiangensis,1.0
RS-GCF-008867985.1-NZ-VXLD01000026.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter tandoii,1.0
RS-GCF-008868595.1-NZ-WBOC01000018.1,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus casei,1.0
RS-GCF-008922385.1-NZ-WBQK01000040.1,Bacteria,Bacillota_I,Bacilli_A,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,1.0
RS-GCF-008930655.1-NZ-LIQE01000125.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger,Salipiger aestuarii,1.0
RS-GCF-008931505.1-NZ-CP042517.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Citrobacter_A_692098,Citrobacter_A_692098 werkmanii,1.0
RS-GCF-008931805.1-NZ-CP044399.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Moritellaceae,Moritella,Moritella viscosa,1.0
RS-GCF-008932285.1-NZ-WBVY01000016.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Ochrobactrum_A_498913,Unassigned,1.0
RS-GCF-008932375.1-NZ-WBWC01000037.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Brucella_498952,Unassigned,1.0
RS-GCF-008935075.1-NZ-CP044545.1--9,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,EAG3,Pradoshia,Unassigned,1.0
RS-GCF-008973465.1-NZ-WBXN01000004.1--2,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces sp001509795,1.0
RS-GCF-008980645.1-NZ-BKFY01000101.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter soli,1.0
RS-GCF-008984005.1-NZ-BKII01000220.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter puyangensis,1.0
RS-GCF-009004075.1-NZ-BKSR01000106.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter ursingii,1.0
RS-GCF-009012455.1-NZ-BKWB01000150.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter junii,1.0
RS-GCF-009013555.1-NZ-BKXK01000119.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter junii,1.0
RS-GCF-009013695.1-NZ-BKXR01000133.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter soli,1.0
RS-GCF-009013715.1-NZ-BKXS01000102.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,1.0
RS-GCF-009014635.1-NZ-BKCF01000012.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Patiriisocius,Patiriisocius sp000170815,1.0
RS-GCF-009017375.1-NZ-CP044970.1--2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Unassigned,Unassigned,1.0
RS-GCF-009176705.1-NZ-AP021846.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas rubra_B,1.0
RS-GCF-009184745.1-NZ-CP045070.1--3,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_675473,Vibrio_A_675473 galatheae,1.0
RS-GCF-009189165.1-NZ-CP045118.1--6,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_B_650326,Pseudomonas_B_650326 sp000349845,1.0
RS-GCF-009362255.1-NZ-CP045192.1--2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Tenacibaculum_A_805184,Tenacibaculum_A_805184 mesophilum,1.0
RS-GCF-009362935.1-NZ-CP045240.1--3,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus vaginalis,1.0
RS-GCF-009363175.1-NZ-CP045205.1--5,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_725029,Citrobacter_A_692098,Citrobacter_A_692098 amalonaticus,1.0
RS-GCF-009363275.1-NZ-CP045324.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_637066,Oleiphilaceae_637066,Marinobacter_A_637054,Marinobacter_A_637054 litoralis,1.0
RS-GCF-009363415.1-NZ-CP045350.1--2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_672454,Unassigned,1.0
RS-GCF-009363435.1-NZ-CP045354.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Stappiaceae,Roseibium_497070,Unassigned,1.0
RS-GCF-009363455.1-NZ-CP045355.1--11,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Unassigned,1.0
RS-GCF-009363555.1-NZ-CP045372.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Sulfitobacter_E_490551 sp001634885,1.0
RS-GCF-009363715.1-NZ-CP045404.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius_489642,Roseovarius atlanticus,1.0
RS-GCF-009363735.1-NZ-CP045410.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius_489642,Roseovarius atlanticus,1.0
